127.0.0.1 - - [06/Feb/2019:17:51:05 +0000] "GET /wp-admin/options-reading.php?settings-updated=true HTTP/1.0" 200 28744 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:09 +0000] "POST /wp-admin/options.php HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:09 +0000] "GET /wp-admin/options-reading.php?settings-updated=true HTTP/1.0" 200 28594 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:13 +0000] "GET /wp-admin/options-discussion.php HTTP/1.0" 200 36098 "http://fotomar.local/wp-admin/options-reading.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:13 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-discussion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:21 +0000] "POST /wp-admin/options.php HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/options-discussion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:21 +0000] "GET /wp-admin/options-discussion.php?settings-updated=true HTTP/1.0" 200 36305 "http://fotomar.local/wp-admin/options-discussion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:21 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-discussion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:22 +0000] "GET /wp-admin/options-media.php HTTP/1.0" 200 26531 "http://fotomar.local/wp-admin/options-discussion.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-media.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:26 +0000] "GET /wp-admin/options-permalink.php HTTP/1.0" 200 33398 "http://fotomar.local/wp-admin/options-media.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:26 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/options-permalink.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:33 +0000] "GET /wp-admin/privacy.php HTTP/1.0" 200 25547 "http://fotomar.local/wp-admin/options-permalink.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/privacy.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:36 +0000] "GET /wp-admin/tools.php HTTP/1.0" 200 24346 "http://fotomar.local/wp-admin/privacy.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/tools.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:37 +0000] "GET /wp-admin/users.php HTTP/1.0" 200 35766 "http://fotomar.local/wp-admin/tools.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:39 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 36648 "http://fotomar.local/wp-admin/users.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:39 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter&ver=5.0.3 HTTP/1.0" 200 102774 "http://fotomar.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:39 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:43 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 36648 "http://fotomar.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:45 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 45175 "http://fotomar.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:45 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 157349 "http://fotomar.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:45 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:52 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 42451 "http://fotomar.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 144185 "http://fotomar.local/wp-admin/theme-install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 29018 "http://fotomar.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/theme-install.php?search=ocen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:51:58 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 77 "http://fotomar.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/theme-install.php?search=ocea" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 26714 "http://fotomar.local/wp-admin/theme-install.php?search=ocen" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 316 "http://fotomar.local/wp-admin/theme-install.php?search=ocea" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:27 +0000] "GET /wp-admin/themes.php?action=activate&_wpnonce=becf52028c&stylesheet=oceanwp HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/theme-install.php?search=ocea" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:27 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 50709 "http://fotomar.local/wp-admin/theme-install.php?search=ocea" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:17:52:28 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
